id,name,score,salary
9165,User9165,70.21,43131
9166,User9166,60.33,78668
9167,User9167,61.28,23704
9168,User9168,85.62,55128
9169,User9169,86.14,63356
9170,User9170,80.81,97436
9171,User9171,80.03,87534
9172,User9172,63.32,32009
9173,User9173,95.58,23260
9174,User9174,98.39,67798
9175,User9175,89.16,53123
9176,User9176,81.09,81760
9177,User9177,71.76,77361
9178,User9178,99.66,26862
9179,User9179,96.65,67113
9180,User9180,61.22,93923
9181,User9181,83.82,97652
9182,User9182,88.99,77899
9183,User9183,86.66,87091
9184,User9184,93.88,25508
9185,User9185,85.37,38286
9186,User9186,72.4,82346
9187,User9187,95.93,97593
9188,User9188,91.25,53379
9189,User9189,88.56,89464
9190,User9190,73.04,32592
9191,User9191,62.19,73153
9192,User9192,98.89,83871
9193,User9193,99.18,54023
9194,User9194,87.66,35892
9195,User9195,85.15,99981
9196,User9196,68.7,81276
9197,User9197,84.36,56858
9198,User9198,95.22,86854
9199,User9199,92.9,99074
9200,User9200,72.05,28821
9201,User9201,77.85,44847
9202,User9202,79.96,74610
9203,User9203,72.03,35324
9204,User9204,91.48,95513
9205,User9205,80.23,73455
9206,User9206,81.51,52104
9207,User9207,96.22,28478
9208,User9208,63.0,36228
9209,User9209,77.33,97624
9210,User9210,63.23,90949
9211,User9211,60.19,37940
9212,User9212,83.0,42844
9213,User9213,87.14,80413
9214,User9214,64.37,21154
9215,User9215,78.13,96892
9216,User9216,85.62,77482
9217,User9217,62.48,30752
9218,User9218,90.82,77431
9219,User9219,71.81,44055
9220,User9220,93.88,63804
9221,User9221,63.72,21874
9222,User9222,83.63,33230
9223,User9223,87.42,88959
9224,User9224,90.24,75062
9225,User9225,76.36,29230
9226,User9226,88.66,76406
9227,User9227,64.94,20887
9228,User9228,97.55,33311
9229,User9229,73.91,63659
9230,User9230,63.24,90419
9231,User9231,90.05,98192
9232,User9232,98.56,35687
9233,User9233,69.71,62607
9234,User9234,70.01,84793
9235,User9235,61.82,81554
9236,User9236,67.28,94824
9237,User9237,80.77,46224
9238,User9238,62.55,20829
9239,User9239,99.78,39512
9240,User9240,81.52,32355
9241,User9241,94.03,99388
9242,User9242,69.16,79704
9243,User9243,61.42,75482
9244,User9244,83.11,59608
9245,User9245,66.44,78201
9246,User9246,64.98,26270
9247,User9247,63.62,33035
9248,User9248,67.19,22407
9249,User9249,98.83,34973
9250,User9250,72.49,69059
9251,User9251,78.56,90999
9252,User9252,60.59,56274
9253,User9253,81.9,66771
9254,User9254,89.82,40519
9255,User9255,73.02,80900
9256,User9256,77.35,38549
9257,User9257,77.3,50257
9258,User9258,97.45,59983
9259,User9259,91.07,66294
9260,User9260,65.81,68214
9261,User9261,80.46,89869
9262,User9262,68.19,22764
9263,User9263,76.21,62659
9264,User9264,88.63,89124
9265,User9265,95.84,48058
9266,User9266,97.14,91232
9267,User9267,81.35,95277
9268,User9268,83.75,83623
9269,User9269,98.14,41590
9270,User9270,90.66,94273
9271,User9271,92.19,71922
9272,User9272,69.63,79182
9273,User9273,81.3,70415
9274,User9274,76.39,40721
9275,User9275,64.81,34621
9276,User9276,88.93,59746
9277,User9277,97.92,51735
9278,User9278,67.66,94958
9279,User9279,82.91,84424
9280,User9280,66.74,99533
9281,User9281,99.75,80356
9282,User9282,75.61,58104
9283,User9283,69.67,73865
9284,User9284,93.07,84945
9285,User9285,85.22,38140
9286,User9286,65.3,70250
9287,User9287,70.09,46401
9288,User9288,66.2,37395
9289,User9289,69.32,47378
9290,User9290,91.1,54393
9291,User9291,70.76,21629
9292,User9292,66.5,60426
9293,User9293,81.83,61867
9294,User9294,96.98,92763
9295,User9295,69.57,27929
9296,User9296,81.16,93426
9297,User9297,68.67,88896
9298,User9298,77.48,61632
9299,User9299,72.7,51131
9300,User9300,95.23,38828
9301,User9301,76.85,29631
9302,User9302,64.22,20882
9303,User9303,90.81,54660
9304,User9304,65.8,97772
9305,User9305,97.66,73183
9306,User9306,80.07,37646
9307,User9307,72.41,23798
9308,User9308,63.38,97683
9309,User9309,97.55,44362
9310,User9310,67.41,40680
9311,User9311,95.67,88024
9312,User9312,85.58,89992
9313,User9313,70.95,88961
9314,User9314,89.42,36289
9315,User9315,89.0,48620
9316,User9316,83.28,64044
9317,User9317,92.33,25803
9318,User9318,85.26,91938
9319,User9319,72.35,54330
9320,User9320,94.72,46657
9321,User9321,92.59,49482
9322,User9322,94.37,59553
9323,User9323,61.74,33412
9324,User9324,85.46,71762
9325,User9325,79.31,44028
9326,User9326,93.4,81284
9327,User9327,94.51,69562
9328,User9328,84.02,44818
9329,User9329,97.23,42813
9330,User9330,86.39,20170
9331,User9331,78.19,57198
9332,User9332,62.3,28711
9333,User9333,98.44,81477
9334,User9334,62.35,49690
9335,User9335,90.82,48841
9336,User9336,72.51,25740
9337,User9337,83.37,83690
9338,User9338,97.13,47413
9339,User9339,68.12,60162
9340,User9340,78.38,98150
9341,User9341,69.85,85781
9342,User9342,70.28,50268
9343,User9343,73.38,84855
9344,User9344,61.14,23657
9345,User9345,99.27,73162
9346,User9346,85.44,48421
9347,User9347,84.38,41245
9348,User9348,86.41,37028
9349,User9349,96.12,59814
9350,User9350,83.29,91057
9351,User9351,97.16,25734
9352,User9352,94.05,86431
9353,User9353,68.16,68058
9354,User9354,64.57,76712
9355,User9355,91.34,43516
9356,User9356,66.95,79190
9357,User9357,89.53,37078
9358,User9358,64.89,48990
9359,User9359,65.13,60391
9360,User9360,66.05,22170
9361,User9361,81.4,97342
9362,User9362,91.2,86047
9363,User9363,61.7,78100
9364,User9364,84.39,57356
9365,User9365,73.31,85670
9366,User9366,76.19,54009
9367,User9367,88.25,67026
9368,User9368,67.15,20393
9369,User9369,60.09,60546
9370,User9370,80.1,87302
9371,User9371,87.85,48579
9372,User9372,77.04,63878
9373,User9373,64.34,24332
9374,User9374,63.44,58183
9375,User9375,67.28,70299
9376,User9376,67.41,55206
9377,User9377,99.12,37209
9378,User9378,85.87,69566
9379,User9379,91.8,80795
9380,User9380,84.57,77727
9381,User9381,66.81,45891
9382,User9382,85.57,35818
9383,User9383,88.99,74832
9384,User9384,91.64,38865
9385,User9385,72.6,29004
9386,User9386,79.9,85730
9387,User9387,97.49,43767
9388,User9388,69.96,83237
9389,User9389,68.44,69491
9390,User9390,74.51,29581
9391,User9391,64.41,36500
9392,User9392,82.23,74738
9393,User9393,99.4,99994
9394,User9394,74.23,59944
9395,User9395,75.85,23983
9396,User9396,80.39,43509
9397,User9397,77.78,43779
9398,User9398,83.69,67246
9399,User9399,63.98,91327
9400,User9400,80.1,82430
9401,User9401,64.17,68525
9402,User9402,84.04,49583
9403,User9403,97.92,73797
9404,User9404,89.62,53446
9405,User9405,61.71,79770
9406,User9406,96.18,79650
9407,User9407,89.21,25052
9408,User9408,88.28,54214
9409,User9409,67.65,63589
9410,User9410,62.83,79639
9411,User9411,93.95,26104
9412,User9412,60.09,91334
9413,User9413,87.08,84154
9414,User9414,75.1,48415
9415,User9415,69.59,62305
9416,User9416,67.8,80637
9417,User9417,81.41,98314
9418,User9418,96.5,88332
9419,User9419,65.97,49267
9420,User9420,76.07,23764
9421,User9421,98.66,25163
9422,User9422,68.56,91341
9423,User9423,76.33,83201
9424,User9424,71.11,58630
9425,User9425,61.21,49200
9426,User9426,69.04,67652
9427,User9427,60.77,27985
9428,User9428,63.79,71983
9429,User9429,77.84,97132
9430,User9430,70.95,88682
9431,User9431,90.52,57373
9432,User9432,76.89,92854
9433,User9433,60.67,65271
9434,User9434,79.88,96711
9435,User9435,86.15,59738
9436,User9436,75.21,58294
9437,User9437,87.99,54090
9438,User9438,64.72,40288
9439,User9439,96.29,78529
9440,User9440,60.13,98677
9441,User9441,60.42,34811
9442,User9442,78.14,80613
9443,User9443,89.13,41672
9444,User9444,82.52,94893
9445,User9445,62.38,91701
9446,User9446,88.85,42315
9447,User9447,81.54,33586
9448,User9448,87.97,89875
9449,User9449,65.32,55669
9450,User9450,79.16,21961
9451,User9451,89.1,70417
9452,User9452,64.41,37246
9453,User9453,81.49,97161
9454,User9454,95.9,20591
9455,User9455,74.66,43847
9456,User9456,88.57,39594
9457,User9457,93.57,80393
9458,User9458,67.49,24289
9459,User9459,87.51,77146
9460,User9460,97.19,93597
9461,User9461,73.36,28705
9462,User9462,80.3,82537
9463,User9463,80.62,48428
9464,User9464,87.88,93258
9465,User9465,85.43,54444
9466,User9466,68.06,44118
9467,User9467,76.22,32674
9468,User9468,69.99,22568
9469,User9469,66.33,40323
9470,User9470,73.12,57986
9471,User9471,90.85,51027
9472,User9472,91.6,76061
9473,User9473,88.21,53955
9474,User9474,68.59,27236
9475,User9475,82.77,28323
9476,User9476,79.86,57237
9477,User9477,90.17,62301
9478,User9478,98.33,90640
9479,User9479,96.67,88344
9480,User9480,64.78,71224
9481,User9481,81.39,38537
9482,User9482,88.02,44325
9483,User9483,94.58,29309
9484,User9484,68.34,28694
9485,User9485,97.46,62066
9486,User9486,69.86,30180
9487,User9487,74.81,58966
9488,User9488,61.79,70381
9489,User9489,63.08,69881
9490,User9490,96.61,78158
9491,User9491,84.86,98339
9492,User9492,79.45,54209
9493,User9493,63.0,92876
9494,User9494,84.97,79802
9495,User9495,83.26,98317
9496,User9496,61.51,87214
9497,User9497,77.59,95417
9498,User9498,83.64,76350
9499,User9499,96.22,63857
9500,User9500,92.82,71774
9501,User9501,95.71,37593
9502,User9502,73.75,64356
9503,User9503,62.71,22947
9504,User9504,96.62,30819
9505,User9505,67.29,95984
9506,User9506,68.71,57025
9507,User9507,79.29,91062
9508,User9508,68.98,41090
9509,User9509,79.76,94001
9510,User9510,72.12,39817
9511,User9511,83.96,35876
9512,User9512,91.64,48940
9513,User9513,67.57,30417
9514,User9514,85.92,58831
9515,User9515,79.19,88849
9516,User9516,78.41,27772
9517,User9517,75.3,97740
9518,User9518,84.9,21118
9519,User9519,78.63,31324
9520,User9520,88.14,40257
9521,User9521,82.47,53017
9522,User9522,65.25,30531
9523,User9523,73.34,43800
9524,User9524,82.7,31585
9525,User9525,85.72,78418
9526,User9526,97.59,58665
9527,User9527,85.93,44691
9528,User9528,72.16,70687
9529,User9529,88.56,21166
9530,User9530,66.76,20268
9531,User9531,62.79,36558
9532,User9532,62.64,21991
9533,User9533,65.14,20694
9534,User9534,94.9,58549
9535,User9535,84.18,79065
9536,User9536,92.93,32965
9537,User9537,88.67,43139
9538,User9538,79.88,25308
9539,User9539,81.05,92357
9540,User9540,90.4,79019
9541,User9541,95.5,90860
9542,User9542,67.17,35805
9543,User9543,98.89,78223
9544,User9544,94.74,20977
9545,User9545,89.03,34265
9546,User9546,73.22,45763
9547,User9547,71.06,21350
9548,User9548,95.88,36353
9549,User9549,83.13,54542
9550,User9550,68.75,37305
9551,User9551,72.83,39175
9552,User9552,68.57,40829
9553,User9553,62.93,82973
9554,User9554,60.47,70061
9555,User9555,61.0,62987
9556,User9556,91.21,52107
9557,User9557,75.09,81046
9558,User9558,81.05,61068
9559,User9559,93.31,47708
9560,User9560,73.65,31689
9561,User9561,78.27,85069
9562,User9562,85.91,26572
9563,User9563,92.63,34416
9564,User9564,91.81,82451
9565,User9565,77.29,30823
9566,User9566,65.96,97956
9567,User9567,68.24,22824
9568,User9568,60.55,73770
9569,User9569,85.35,79764
9570,User9570,93.69,98700
9571,User9571,94.4,71660
9572,User9572,95.87,79567
9573,User9573,79.39,63587
9574,User9574,97.67,67224
9575,User9575,89.67,87909
9576,User9576,75.37,51574
9577,User9577,84.71,97579
9578,User9578,71.51,34482
9579,User9579,74.34,38579
9580,User9580,93.48,72846
9581,User9581,95.9,45605
9582,User9582,73.92,38364
9583,User9583,79.61,48757
9584,User9584,99.91,77819
9585,User9585,77.49,91213
9586,User9586,64.68,40791
9587,User9587,91.55,51039
9588,User9588,94.69,20052
9589,User9589,95.59,59173
9590,User9590,86.57,74794
9591,User9591,75.87,52084
9592,User9592,65.66,92117
9593,User9593,99.14,50323
9594,User9594,92.16,76266
9595,User9595,61.05,22203
9596,User9596,79.18,99556
9597,User9597,90.52,25169
9598,User9598,77.64,60636
9599,User9599,96.39,77899
9600,User9600,75.92,82511
9601,User9601,91.87,60966
9602,User9602,76.53,94934
9603,User9603,62.75,31160
9604,User9604,73.92,98246
9605,User9605,82.84,61358
9606,User9606,82.31,49829
9607,User9607,94.14,96662
9608,User9608,89.81,20240
9609,User9609,70.56,37303
9610,User9610,84.61,63746
9611,User9611,81.4,74270
9612,User9612,61.28,48620
9613,User9613,92.73,91625
9614,User9614,90.72,68094
9615,User9615,72.75,31599
9616,User9616,95.76,94254
9617,User9617,73.91,62136
9618,User9618,71.95,39232
9619,User9619,72.97,32357
9620,User9620,76.15,47992
9621,User9621,73.86,91603
9622,User9622,70.26,55790
9623,User9623,76.0,91494
9624,User9624,85.42,67824
9625,User9625,62.32,36539
9626,User9626,75.93,23107
9627,User9627,78.68,80411
9628,User9628,78.48,55508
9629,User9629,64.84,26832
9630,User9630,88.64,90539
9631,User9631,69.43,92970
9632,User9632,92.61,31674
9633,User9633,86.85,83242
9634,User9634,81.04,95179
9635,User9635,84.97,51712
9636,User9636,89.51,78590
9637,User9637,96.47,30860
9638,User9638,76.53,45789
9639,User9639,86.0,28019
9640,User9640,97.68,61972
9641,User9641,93.19,69590
9642,User9642,82.76,94868
9643,User9643,91.31,83163
9644,User9644,72.33,88792
9645,User9645,85.31,23152
9646,User9646,94.77,63298
9647,User9647,82.25,55255
9648,User9648,62.65,95078
9649,User9649,85.91,96834
9650,User9650,70.16,82614
9651,User9651,64.22,72874
9652,User9652,71.33,76755
9653,User9653,66.24,88922
9654,User9654,77.99,93453
9655,User9655,98.17,73525
9656,User9656,62.76,32085
9657,User9657,66.88,80138
9658,User9658,72.32,27783
9659,User9659,88.38,61810
9660,User9660,76.11,50301
9661,User9661,93.77,84901
9662,User9662,79.2,52915
9663,User9663,86.35,31847
9664,User9664,80.92,97125
9665,User9665,63.29,88570
9666,User9666,75.93,46744
9667,User9667,85.4,81753
9668,User9668,79.54,26878
9669,User9669,67.54,66057
9670,User9670,82.81,81612
9671,User9671,70.05,63273
9672,User9672,63.43,62872
9673,User9673,99.92,22640
9674,User9674,97.4,95476
9675,User9675,97.69,74481
9676,User9676,75.06,93279
9677,User9677,68.28,50420
9678,User9678,94.29,30582
9679,User9679,79.26,72922
9680,User9680,95.05,24646
9681,User9681,60.22,60163
9682,User9682,91.69,83209
9683,User9683,97.93,82599
9684,User9684,88.49,42372
9685,User9685,69.58,30152
9686,User9686,79.59,88564
9687,User9687,87.8,89984
9688,User9688,69.72,49361
9689,User9689,82.12,80530
9690,User9690,88.59,97419
9691,User9691,80.46,59924
9692,User9692,82.93,58816
9693,User9693,97.04,91453
9694,User9694,63.62,74904
9695,User9695,86.67,29601
9696,User9696,76.11,31428
9697,User9697,69.22,58542
9698,User9698,97.65,33821
9699,User9699,81.63,45424
9700,User9700,70.22,83136
9701,User9701,99.93,47342
9702,User9702,83.43,77404
9703,User9703,60.91,23312
9704,User9704,96.31,72968
9705,User9705,79.82,88850
9706,User9706,97.28,66593
9707,User9707,77.89,91303
9708,User9708,99.66,43282
9709,User9709,61.22,63081
9710,User9710,69.83,50371
9711,User9711,81.26,21019
9712,User9712,81.19,71003
9713,User9713,93.64,23349
9714,User9714,71.26,60290
9715,User9715,89.25,94056
9716,User9716,93.04,55430
9717,User9717,68.97,62519
9718,User9718,93.77,59362
9719,User9719,94.66,21199
9720,User9720,99.38,70578
9721,User9721,89.92,78366
9722,User9722,74.08,89890
9723,User9723,70.93,29985
9724,User9724,84.7,37203
9725,User9725,71.97,37162
9726,User9726,75.72,59332
9727,User9727,77.17,98077
9728,User9728,91.3,63004
9729,User9729,75.53,85317
9730,User9730,62.32,85388
9731,User9731,91.26,65368
9732,User9732,84.19,80090
9733,User9733,90.16,97798
9734,User9734,83.63,93405
9735,User9735,76.95,26614
9736,User9736,90.61,59360
9737,User9737,73.0,98132
9738,User9738,78.25,37106
9739,User9739,77.37,95787
9740,User9740,96.68,73178
9741,User9741,68.82,32934
9742,User9742,75.31,94784
9743,User9743,78.44,60606
9744,User9744,94.14,47736
9745,User9745,76.35,64507
9746,User9746,94.07,59033
9747,User9747,94.21,64194
9748,User9748,91.82,56842
9749,User9749,66.3,83065
9750,User9750,77.61,68242
9751,User9751,98.79,92344
9752,User9752,70.11,28487
9753,User9753,93.43,63478
9754,User9754,95.45,32971
9755,User9755,90.96,91382
9756,User9756,91.33,31949
9757,User9757,68.7,50552
9758,User9758,76.06,25450
9759,User9759,67.91,31331
9760,User9760,72.43,83313
9761,User9761,68.52,46363
9762,User9762,95.8,22316
9763,User9763,62.06,96004
9764,User9764,95.18,56472
9765,User9765,85.52,96944
9766,User9766,60.89,68138
9767,User9767,94.22,59933
9768,User9768,92.39,77372
9769,User9769,90.13,64084
9770,User9770,67.68,95591
9771,User9771,75.85,99452
9772,User9772,79.38,94748
9773,User9773,90.9,79910
9774,User9774,77.21,51715
9775,User9775,85.24,42890
9776,User9776,94.88,75656
9777,User9777,64.38,46306
9778,User9778,99.3,84886
9779,User9779,61.57,95313
9780,User9780,71.32,74060
9781,User9781,69.95,43605
9782,User9782,62.65,42923
9783,User9783,71.13,40771
9784,User9784,68.66,94789
9785,User9785,85.04,62183
9786,User9786,94.55,48008
9787,User9787,95.7,60095
9788,User9788,60.09,85728
9789,User9789,60.83,85346
9790,User9790,95.31,93028
9791,User9791,84.34,95557
9792,User9792,67.03,98842
9793,User9793,81.26,39266
9794,User9794,70.65,49669
9795,User9795,99.94,96272
9796,User9796,85.16,39450
9797,User9797,97.08,80204
9798,User9798,90.24,20825
9799,User9799,88.98,49798
9800,User9800,88.02,70084
9801,User9801,72.69,53551
9802,User9802,67.68,60904
9803,User9803,72.24,82942
9804,User9804,68.59,21810
9805,User9805,72.0,48503
9806,User9806,96.33,94264
9807,User9807,66.54,22444
9808,User9808,97.61,65732
9809,User9809,63.35,52101
9810,User9810,62.78,41212
9811,User9811,97.6,47761
9812,User9812,87.94,67576
9813,User9813,80.47,39553
9814,User9814,80.76,48403
9815,User9815,90.84,91495
9816,User9816,76.76,76730
9817,User9817,69.41,62999
9818,User9818,66.61,65509
9819,User9819,86.97,27296
9820,User9820,62.01,25085
9821,User9821,78.76,34948
9822,User9822,76.96,45014
9823,User9823,98.03,53484
9824,User9824,76.06,91063
9825,User9825,79.86,69816
9826,User9826,98.51,54754
9827,User9827,62.54,91727
9828,User9828,77.27,39856
9829,User9829,71.67,83524
9830,User9830,91.04,52916
9831,User9831,83.41,54805
9832,User9832,76.38,88431
9833,User9833,77.0,96056
9834,User9834,95.4,99665
9835,User9835,80.33,25879
9836,User9836,75.95,80665
9837,User9837,67.31,95200
9838,User9838,75.97,71987
9839,User9839,76.92,33885
9840,User9840,79.86,56701
9841,User9841,98.12,88645
9842,User9842,75.68,66374
9843,User9843,63.83,63485
9844,User9844,97.14,46176
9845,User9845,88.0,25894
9846,User9846,77.11,41729
9847,User9847,92.15,26669
9848,User9848,63.62,52354
9849,User9849,85.79,64311
9850,User9850,83.06,89287
9851,User9851,60.75,91810
9852,User9852,79.99,23965
9853,User9853,64.91,56999
9854,User9854,61.69,38091
9855,User9855,93.94,41508
9856,User9856,86.45,98489
9857,User9857,72.0,90895
9858,User9858,68.19,67052
9859,User9859,65.66,81365
9860,User9860,72.82,37067
9861,User9861,67.6,43237
9862,User9862,70.48,73678
9863,User9863,60.85,36783
9864,User9864,77.81,72279
9865,User9865,65.21,82469
9866,User9866,83.29,40728
9867,User9867,72.47,82591
9868,User9868,74.66,31482
9869,User9869,91.22,58950
9870,User9870,79.86,62584
9871,User9871,82.51,92979
9872,User9872,94.59,52682
9873,User9873,77.85,27249
9874,User9874,62.39,38168
9875,User9875,86.07,44591
9876,User9876,77.23,21265
9877,User9877,84.75,45067
9878,User9878,60.26,30955
9879,User9879,71.26,69002
9880,User9880,61.43,75218
9881,User9881,70.58,43507
9882,User9882,94.2,57865
9883,User9883,63.62,36443
9884,User9884,67.14,82157
9885,User9885,72.19,63273
9886,User9886,95.03,88015
9887,User9887,97.85,21934
9888,User9888,79.54,49723
9889,User9889,83.91,29812
9890,User9890,80.05,69218
9891,User9891,88.38,34053
9892,User9892,89.44,85826
9893,User9893,81.27,30896
9894,User9894,69.23,85308
9895,User9895,82.59,51928
9896,User9896,93.49,49221
9897,User9897,95.49,35591
9898,User9898,98.58,68527
9899,User9899,81.72,67385
9900,User9900,98.5,26514
9901,User9901,98.29,53447
9902,User9902,94.73,43283
